LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
172,2016-09-28,04:30:35,Info,CBS    Session,30546174_2817168 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_2817168', 'WindowsUpdateAgent.']"
173,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
174,2016-09-28,04:30:35,Info,CBS    Session,30546174_8087469 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_8087469', 'WindowsUpdateAgent.']"
175,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
176,2016-09-28,04:30:35,Info,CBS    Session,30546174_9517551 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_9517551', 'WindowsUpdateAgent.']"
177,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
178,2016-09-28,04:30:35,Info,CBS    Session,30546174_9817568 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_9817568', 'WindowsUpdateAgent.']"
179,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
180,2016-09-28,04:30:35,Info,CBS    Session,30546174_9927574 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_9927574', 'WindowsUpdateAgent.']"
181,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5,', '112, CurrentState:112']"
182,2016-09-28,04:30:35,Info,CBS    Session,30546174_10127586 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_10127586', 'WindowsUpdateAgent.']"
183,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
184,2016-09-28,04:30:35,Info,CBS    Session,30546174_10517608 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_10517608', 'WindowsUpdateAgent.']"
185,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2,', '80,']"
186,2016-09-28,04:30:35,Info,CBS    Session,30546174_10537609 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_10537609', 'WindowsUpdateAgent.']"
187,2016-09-28,04:30:35,Info,CBS    Read out cached package applicability for package,"Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
188,2016-09-28,04:30:35,Info,CBS    Session,30546174_11037638 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_11037638', 'WindowsUpdateAgent.']"
189,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
190,2016-09-28,04:30:36,Info,CBS    Session,30546174_17007979 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_17007979', 'WindowsUpdateAgent.']"
191,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
192,2016-09-28,04:30:36,Info,CBS    Session,30546174_17668017 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_17668017', 'WindowsUpdateAgent.']"
193,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
194,2016-09-28,04:30:36,Info,CBS    Session,30546174_17818026 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_17818026', 'WindowsUpdateAgent.']"
195,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1,', '0,']"
196,2016-09-28,04:30:36,Info,CBS    Session,30546174_18178046 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_18178046', 'WindowsUpdateAgent.']"
197,2016-09-28,04:30:36,Info,CBS    Session,30546174_18398059 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_18398059', 'WindowsUpdateAgent.']"
198,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3011780~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3011780~31bf3856ad364e35~amd64~~6.1.1.5,', '112, CurrentState:112']"
199,2016-09-28,04:30:36,Info,CBS    Session,30546174_20238164 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_20238164', 'WindowsUpdateAgent.']"
200,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3170455~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3170455~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
201,2016-09-28,04:30:36,Info,CBS    Session,30546174_20328169 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_20328169', 'WindowsUpdateAgent.']"
202,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2891804~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2891804~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
203,2016-09-28,04:30:36,Info,CBS    Session,30546174_20448176 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_20448176', 'WindowsUpdateAgent.']"
204,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3156017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3156017~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
205,2016-09-28,04:30:36,Info,CBS    Session,30546174_20458177 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_20458177', 'WindowsUpdateAgent.']"
206,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
207,2016-09-28,04:30:36,Info,CBS    Session,30546174_20518180 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_20518180', 'WindowsUpdateAgent.']"
208,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2560656~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2560656~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
209,2016-09-28,04:30:36,Info,CBS    Session,30546174_20798196 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_20798196', 'WindowsUpdateAgent.']"
210,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1,', '0,']"
211,2016-09-28,04:30:36,Info,CBS    Session,30546174_21498236 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21498236', 'WindowsUpdateAgent.']"
212,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
213,2016-09-28,04:30:36,Info,CBS    Session,30546174_21518237 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21518237', 'WindowsUpdateAgent.']"
214,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2918077~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2918077~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
215,2016-09-28,04:30:36,Info,CBS    Session,30546174_21788253 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21788253', 'WindowsUpdateAgent.']"
216,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2716513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2716513~31bf3856ad364e35~amd64~~6.1.1.0,', '80,']"
217,2016-09-28,04:30:36,Info,CBS    Session,30546174_21808254 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21808254', 'WindowsUpdateAgent.']"
218,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2489256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2489256~31bf3856ad364e35~amd64~~6.1.1.1,', '80,']"
219,2016-09-28,04:30:36,Info,CBS    Session,30546174_21868257 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21868257', 'WindowsUpdateAgent.']"
220,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3138962~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3138962~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
221,2016-09-28,04:30:36,Info,CBS    Session,30546174_21888258 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21888258', 'WindowsUpdateAgent.']"
222,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
223,2016-09-28,04:30:36,Info,CBS    Session,30546174_21968263 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_21968263', 'WindowsUpdateAgent.']"
224,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB3059317~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3059317~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
225,2016-09-28,04:30:36,Info,CBS    Session,30546174_22008265 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_22008265', 'WindowsUpdateAgent.']"
226,2016-09-28,04:30:36,Info,CBS    Read out cached package applicability for package,"Package_for_KB2973201~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2973201~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
227,2016-09-28,04:30:36,Info,CBS    Session,30546174_22048268 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_22048268', 'WindowsUpdateAgent.']"
228,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB3072305~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3072305~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
229,2016-09-28,04:30:37,Info,CBS    Session,30546174_22448291 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_22448291', 'WindowsUpdateAgent.']"
230,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB3078667~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3078667~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
231,2016-09-28,04:30:37,Info,CBS    Session,30546174_22538296 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_22538296', 'WindowsUpdateAgent.']"
232,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB3020369~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3020369~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
233,2016-09-28,04:30:37,Info,CBS    Session,30546174_22828312 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_22828312', 'WindowsUpdateAgent.']"
234,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB2943357~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2943357~31bf3856ad364e35~amd64~~6.1.1.3,', '112, CurrentState:112']"
235,2016-09-28,04:30:37,Info,CBS    Session,30546174_23648359 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_23648359', 'WindowsUpdateAgent.']"
236,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB3168965~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3168965~31bf3856ad364e35~amd64~~6.1.1.2,', '80, CurrentState:112']"
237,2016-09-28,04:30:37,Info,CBS    Session,30546174_23668360 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_23668360', 'WindowsUpdateAgent.']"
238,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB2620704~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2620704~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
239,2016-09-28,04:30:37,Info,CBS    Session,30546174_23938376 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_23938376', 'WindowsUpdateAgent.']"
240,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492,', '112, CurrentState:112']"
241,2016-09-28,04:30:37,Info,CBS    Session,30546174_24168389 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546174_24168389', 'WindowsUpdateAgent.']"
242,2016-09-28,04:30:37,Info,CBS    Read out cached package applicability for package,"Package_for_KB2763523~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2763523~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
